x,y,z,V,Ex,Ey,Ez,E_mag
-0.020000,-0.100000,0.070000,2.82931385e-01,-3.20215069e-01,-1.69261001e+00,1.45596604e+00,2.25550514e+00
-0.020000,-0.100000,0.080000,2.68670007e-01,-2.77251401e-01,-1.44496903e+00,1.39324701e+00,2.02631219e+00
-0.020000,-0.100000,0.090000,2.55110069e-01,-2.39695479e-01,-1.23610005e+00,1.31729539e+00,1.82226903e+00
-0.020000,-0.100000,0.100000,2.42341881e-01,-2.07282333e-01,-1.06059823e+00,1.23591162e+00,1.64174057e+00
-0.020000,-0.090000,-0.100000,6.32508065e-02,-5.79785181e-02,-2.67112141e-01,-3.50834629e-01,4.44741882e-01
-0.020000,-0.090000,-0.090000,6.69027907e-02,-6.77918100e-02,-3.15081234e-01,-3.79732256e-01,4.98064754e-01
-0.020000,-0.090000,-0.080000,7.08469699e-02,-7.93916527e-02,-3.73564103e-01,-4.09057989e-01,5.59626314e-01
-0.020000,-0.090000,-0.070000,7.50795315e-02,-9.29652396e-02,-4.45006920e-01,-4.37011501e-01,6.30597135e-01
-0.020000,-0.090000,-0.060000,7.95720936e-02,-1.08567340e-01,-5.32158645e-01,-4.60355969e-01,7.11974233e-01
-0.020000,-0.090000,-0.050000,8.42530278e-02,-1.25973810e-01,-6.37590754e-01,-4.73493072e-01,8.04106373e-01
-0.020000,-0.090000,-0.040000,8.89777800e-02,-1.44472787e-01,-7.62310667e-01,-4.67217752e-01,9.05694412e-01
-0.020000,-0.090000,-0.030000,9.34873022e-02,-1.62652548e-01,-9.02507773e-01,-4.27799449e-01,1.01192317e+00
-0.020000,-0.090000,-0.020000,9.73681878e-02,-1.78367610e-01,-1.04371863e+00,-3.38896190e-01,1.11176176e+00
-0.020000,-0.090000,-0.010000,1.00066547e-01,-1.89138686e-01,-1.15556973e+00,-1.91246388e-01,1.18646113e+00
-0.020000,-0.090000,0.000000,4.04176115e-01,-7.71913623e-01,-4.79711765e+00,-1.51566043e+05,1.51566043e+05
-0.020000,-0.090000,0.010000,4.00266189e-01,-7.56554742e-01,-4.62227891e+00,7.64985552e-01,4.74584453e+00
-0.020000,-0.090000,0.020000,3.89472751e-01,-7.13470439e-01,-4.17487450e+00,1.35558476e+00,4.44704702e+00
-0.020000,-0.090000,0.030000,3.73949209e-01,-6.50610193e-01,-3.61003109e+00,1.71119780e+00,4.04769268e+00
-0.020000,-0.090000,0.040000,3.55911120e-01,-5.77891147e-01,-3.04924267e+00,1.86887101e+00,3.62277765e+00
-0.020000,-0.090000,0.050000,3.37012111e-01,-5.03895238e-01,-2.55036302e+00,1.89397229e+00,3.21642549e+00
-0.020000,-0.090000,0.060000,3.18288374e-01,-4.34269358e-01,-2.12863458e+00,1.84142388e+00,2.84789693e+00
-0.020000,-0.090000,0.070000,3.00318126e-01,-3.71860958e-01,-1.78002768e+00,1.74804601e+00,2.52238854e+00
-0.020000,-0.090000,0.080000,2.83387879e-01,-3.17566611e-01,-1.49425641e+00,1.63623196e+00,2.23850526e+00
-0.020000,-0.090000,0.090000,2.67611163e-01,-2.71167240e-01,-1.26032494e+00,1.51892902e+00,1.99225902e+00
-0.020000,-0.090000,0.100000,2.53003226e-01,-2.31914073e-01,-1.06844857e+00,1.40333852e+00,1.77896753e+00
-0.020000,-0.080000,-0.100000,6.59095195e-02,-6.44063681e-02,-2.63620559e-01,-3.95465813e-01,4.79621923e-01
-0.020000,-0.080000,-0.090000,7.00570287e-02,-7.61193357e-02,-3.14505588e-01,-4.34606637e-01,5.41840241e-01
-0.020000,-0.080000,-0.080000,7.46122458e-02,-9.02270174e-02,-3.77920510e-01,-4.76902212e-01,6.15142704e-01
-0.020000,-0.080000,-0.070000,7.96021022e-02,-1.07091092e-01,-4.57575226e-01,-5.21260385e-01,7.01823324e-01
-0.020000,-0.080000,-0.060000,8.50361135e-02,-1.26944153e-01,-5.58357922e-01,-5.65125243e-01,8.04515337e-01
-0.020000,-0.080000,-0.050000,9.08854053e-02,-1.49671692e-01,-6.86454737e-01,-6.03050317e-01,9.25900322e-01
-0.020000,-0.080000,-0.040000,9.70415238e-02,-1.74448326e-01,-8.48678610e-01,-6.23960310e-01,1.06771441e+00
-0.020000,-0.080000,-0.030000,1.03238579e-01,-1.99286476e-01,-1.04890806e+00,-6.06533905e-01,1.22792777e+00
-0.020000,-0.080000,-0.020000,1.08925961e-01,-2.20869852e-01,-1.27644388e+00,-5.14909088e-01,1.39399563e+00
-0.020000,-0.080000,-0.010000,1.13152217e-01,-2.35417066e-01,-1.48190614e+00,-3.09449758e-01,1.53206598e+00
-0.020000,-0.080000,0.000000,4.59020095e-01,-9.61888685e-01,-6.28004331e+00,-1.72132536e+05,1.72132536e+05
-0.020000,-0.080000,0.010000,4.52608870e-01,-9.41668263e-01,-5.92762456e+00,1.23779903e+00,6.12826390e+00
-0.020000,-0.080000,0.020000,4.35703846e-01,-8.83479409e-01,-5.10577550e+00,2.05963635e+00,5.57598254e+00
-0.020000,-0.080000,0.030000,4.12954316e-01,-7.97145904e-01,-4.19563226e+00,2.42613562e+00,4.91171107e+00
-0.020000,-0.080000,0.040000,3.88166095e-01,-6.97793306e-01,-3.39471444e+00,2.49584124e+00,4.27085766e+00
-0.020000,-0.080000,0.050000,3.63541621e-01,-5.98686767e-01,-2.74581895e+00,2.41220127e+00,3.70360129e+00
-0.020000,-0.080000,0.060000,3.40144454e-01,-5.07776613e-01,-2.23343169e+00,2.26050097e+00,3.21806135e+00
-0.020000,-0.080000,0.070000,3.18408409e-01,-4.28364369e-01,-1.83030090e+00,2.08504154e+00,2.80729330e+00
-0.020000,-0.080000,0.080000,2.98448983e-01,-3.60908070e-01,-1.51168204e+00,1.90760885e+00,2.46057082e+00
-0.020000,-0.080000,0.090000,2.80228115e-01,-3.04477343e-01,-1.25802235e+00,1.73842655e+00,2.16736096e+00
-0.020000,-0.080000,0.100000,2.63638078e-01,-2.57625473e-01,-1.05448224e+00,1.58186325e+00,1.91848769e+00
-0.020000,-0.070000,-0.100000,6.85012391e-02,-7.09149768e-02,-2.53546551e-01,-4.41534621e-01,5.14069654e-01
-0.020000,-0.070000,-0.090000,7.31648288e-02,-8.46497050e-02,-3.05522488e-01,-4.92268196e-01,5.85523304e-01
-0.020000,-0.070000,-0.080000,7.83692759e-02,-1.01469274e-01,-3.71463569e-01,-5.49794405e-01,6.71234001e-01
-0.020000,-0.070000,-0.070000,8.41844870e-02,-1.21954865e-01,-4.56195239e-01,-6.14425573e-01,7.74923138e-01
-0.020000,-0.070000,-0.060000,9.06798470e-02,-1.46574119e-01,-5.66729621e-01,-6.85607442e-01,9.01512063e-01
-0.020000,-0.070000,-0.050000,9.79097467e-02,-1.75364488e-01,-7.13502461e-01,-7.60550725e-01,1.05748564e+00
-0.020000,-0.070000,-0.040000,1.05876435e-01,-2.07309101e-01,-9.12137939e-01,-8.30718327e-01,1.25102583e+00
-0.020000,-0.070000,-0.030000,1.14433717e-01,-2.39372742e-01,-1.18447704e+00,-8.72607854e-01,1.49054676e+00
-0.020000,-0.070000,-0.020000,1.23039909e-01,-2.65891613e-01,-1.54964365e+00,-8.25378654e-01,1.77576567e+00
-0.020000,-0.070000,-0.010000,1.30222626e-01,-2.80947199e-01,-1.96424151e+00,-5.61877738e-01,2.06225184e+00
-0.020000,-0.070000,0.000000,5.32903810e-01,-1.13930251e+00,-8.72620253e+00,-1.99838929e+05,1.99838929e+05
-0.020000,-0.070000,0.010000,5.20890503e-01,-1.12378880e+00,-7.85696605e+00,2.24751095e+00,8.24900735e+00
-0.020000,-0.070000,0.020000,4.92159636e-01,-1.06356645e+00,-6.19857461e+00,3.30151462e+00,7.10306268e+00
-0.020000,-0.070000,0.030000,4.57734866e-01,-9.57490967e-01,-4.73790815e+00,3.49043142e+00,5.96218702e+00
-0.020000,-0.070000,0.040000,4.23505741e-01,-8.29236402e-01,-3.64855176e+00,3.32287331e+00,5.00410331e+00
-0.020000,-0.070000,0.050000,3.91638987e-01,-7.01457953e-01,-2.85400984e+00,3.04220290e+00,4.22994254e+00
-0.020000,-0.070000,0.060000,3.62719388e-01,-5.86296477e-01,-2.26691849e+00,2.74242977e+00,3.60604825e+00
-0.020000,-0.070000,0.070000,3.36737948e-01,-4.87819459e-01,-1.82478096e+00,2.45770229e+00,3.09969255e+00
-0.020000,-0.070000,0.080000,3.13477104e-01,-4.05877095e-01,-1.48585428e+00,2.19917762e+00,2.68493600e+00
-0.020000,-0.070000,0.090000,2.92659315e-01,-3.38598820e-01,-1.22208995e+00,1.96907278e+00,2.34209322e+00
-0.020000,-0.070000,0.100000,2.74004956e-01,-2.83659907e-01,-1.01418620e+00,1.76613848e+00,2.05627862e+00
-0.020000,-0.060000,-0.100000,7.09557971e-02,-7.72689431e-02,-2.36094328e-01,-4.87240235e-01,5.46913218e-01
-0.020000,-0.060000,-0.090000,7.61349127e-02,-9.30491719e-02,-2.86797005e-01,-5.50255353e-01,6.27448503e-01
-0.020000,-0.060000,-0.080000,8.19976698e-02,-1.12638155e-01,-3.51895787e-01,-6.24313977e-01,7.25455678e-01
-0.020000,-0.060000,-0.070000,8.86655818e-02,-1.36854960e-01,-4.36758120e-01,-7.11704346e-01,8.46173748e-01
-0.020000,-0.060000,-0.060000,9.62852029e-02,-1.66416842e-01,-5.49562843e-01,-8.15137440e-01,9.97077194e-01
-0.020000,-0.060000,-0.050000,1.05031482e-01,-2.01480926e-01,-7.03512301e-01,-9.37488024e-01,1.18928883e+00
-0.020000,-0.060000,-0.040000,1.15104011e-01,-2.40587503e-01,-9.21555372e-01,-1.08035698e+00,1.44024923e+00
-0.020000,-0.060000,-0.030000,1.26689423e-01,-2.78593781e-01,-1.24725897e+00,-1.23750631e+00,1.77895792e+00
-0.020000,-0.060000,-0.020000,1.39767612e-01,-3.04152580e-01,-1.77001058e+00,-1.36387794e+00,2.25512954e+00
-0.020000,-0.060000,-0.010000,1.53133061e-01,-3.03643667e-01,-2.64295180e+00,-1.21559686e+00,2.92490502e+00
-0.020000,-0.060000,0.000000,6.41427165e-01,-1.16593601e+00,-1.36949156e+01,-2.40535187e+05,2.40535187e+05
-0.020000,-0.060000,0.010000,6.12532243e-01,-1.21457467e+00,-1.05718072e+01,4.86238743e+00,1.16996201e+01
-0.020000,-0.060000,0.020000,5.59070449e-01,-1.21661032e+00,-7.08004230e+00,5.45551176e+00,9.02051818e+00
-0.020000,-0.060000,0.030000,5.06757691e-01,-1.11437512e+00,-4.98903589e+00,4.95002523e+00,7.11583170e+00
-0.020000,-0.060000,0.040000,4.60416044e-01,-9.62350013e-01,-3.68622149e+00,4.32142792e+00,5.76099693e+00
-0.020000,-0.060000,0.050000,4.20125928e-01,-8.05923705e-01,-2.81404921e+00,3.74995210e+00,4.75715531e+00
-0.020000,-0.060000,0.060000,3.85140811e-01,-6.65667366e-01,-2.19825137e+00,3.26054976e+00,3.98830877e+00
-0.020000,-0.060000,0.070000,3.54662327e-01,-5.47419839e-01,-1.74703248e+00,2.84681738e+00,3.38469499e+00
-0.020000,-0.060000,0.080000,3.27990679e-01,-4.50552620e-01,-1.40758315e+00,2.49725591e+00,2.90182271e+00
-0.020000,-0.060000,0.090000,3.04539651e-01,-3.72196688e-01,-1.14718802e+00,2.20102141e+00,2.50979401e+00
-0.020000,-0.060000,0.100000,2.83823188e-01,-3.09075772e-01,-9.44377310e-01,1.94896094e+00,2.18765287e+00
-0.020000,-0.050000,-0.100000,7.31975510e-02,-8.32059629e-02,-2.10991007e-01,-5.30474820e-01,5.76926314e-01
-0.020000,-0.050000,-0.090000,7.88663956e-02,-1.00938310e-01,-2.57793937e-01,-6.05560825e-01,6.65845454e-01
-0.020000,-0.050000,-0.080000,8.53598560e-02,-1.23174556e-01,-3.18186511e-01,-6.96012311e-01,7.75143706e-01
-0.020000,-0.050000,-0.070000,9.28522672e-02,-1.50951556e-01,-3.97216127e-01,-8.06213658e-01,9.11343780e-01
-0.020000,-0.050000,-0.060000,1.01570694e-01,-1.85189203e-01,-5.02494458e-01,-9.42491231e-01,1.08401358e+00
-0.020000,-0.050000,-0.050000,1.11820659e-01,-2.26041709e-01,-6.46210814e-01,-1.11453618e+00,1.30800389e+00
-0.020000,-0.050000,-0.040000,1.24032602e-01,-2.71243167e-01,-8.49671626e-01,-1.33833263e+00,1.60830623e+00
-0.020000,-0.050000,-0.030000,1.38853253e-01,-3.12315749e-01,-1.15528362e+00,-1.64283092e+00,2.03251440e+00
-0.020000,-0.050000,-0.020000,1.57353657e-01,-3.27656501e-01,-1.66750102e+00,-2.08976162e+00,2.69351481e+00
-0.020000,-0.050000,-0.010000,1.81724926e-01,-2.77868382e-01,-2.79414762e+00,-2.88091245e+00,4.02295020e+00
-0.020000,-0.050000,0.010000,7.26899705e-01,-1.11147353e+00,-1.11765905e+01,1.15236498e+01,1.60918008e+01
-0.020000,-0.050000,0.020000,6.29414627e-01,-1.31062600e+00,-6.67000407e+00,8.35904648e+00,1.07740593e+01
-0.020000,-0.050000,0.030000,5.55413011e-01,-1.24926300e+00,-4.62113448e+00,6.57132368e+00,8.13005762e+00
-0.020000,-0.050000,0.040000,4.96130408e-01,-1.08497267e+00,-3.39868650e+00,5.35333050e+00,6.43322494e+00
-0.020000,-0.050000,0.050000,4.47282635e-01,-9.04166838e-01,-2.58484326e+00,4.45814474e+00,5.23201556e+00
-0.020000,-0.050000,0.060000,4.06282775e-01,-7.40756814e-01,-2.00997783e+00,3.76996492e+00,4.33605432e+00
-0.020000,-0.050000,0.070000,3.71409069e-01,-6.03806223e-01,-1.58886451e+00,3.22485463e+00,3.64537512e+00
-0.020000,-0.050000,0.080000,3.41439424e-01,-4.92698223e-01,-1.27274604e+00,2.78404925e+00,3.10057482e+00
-0.020000,-0.050000,0.090000,3.15465582e-01,-4.03753238e-01,-1.03117575e+00,2.42224330e+00,2.66338182e+00
-0.020000,-0.050000,0.100000,2.92790204e-01,-3.32823852e-01,-8.43964027e-01,2.12189928e+00,2.30770526e+00
-0.020000,-0.040000,-0.100000,7.51512098e-02,-8.84632583e-02,-1.78585480e-01,-5.69074472e-01,6.02962914e-01
-0.020000,-0.040000,-0.090000,8.12579635e-02,-1.07937453e-01,-2.18974150e-01,-6.55071603e-01,6.99084385e-01
-0.020000,-0.040000,-0.080000,8.83163069e-02,-1.32521639e-01,-2.71002953e-01,-7.60225100e-01,8.17891672e-01
-0.020000,-0.040000,-0.070000,9.65461003e-02,-1.63416306e-01,-3.38632265e-01,-8.90562384e-01,9.66684053e-01
-0.020000,-0.040000,-0.060000,1.06240789e-01,-2.01649554e-01,-4.27340178e-01,-1.05503517e+00,1.15601963e+00
-0.020000,-0.040000,-0.050000,1.17806819e-01,-2.47214516e-01,-5.44729167e-01,-1.26782921e+00,1.40186868e+00
-0.020000,-0.040000,-0.040000,1.31837401e-01,-2.96815642e-01,-7.01132296e-01,-1.55329110e+00,1.72985527e+00
-0.020000,-0.040000,-0.030000,1.49262837e-01,-3.38536497e-01,-9.08552432e-01,-1.95734053e+00,2.18432059e+00
-0.020000,-0.040000,-0.020000,1.71691753e-01,-3.41703498e-01,-1.16491491e+00,-2.57785811e+00,2.84941055e+00
-0.020000,-0.040000,-0.010000,2.02294591e-01,-2.49803050e-01,-1.30504809e+00,-3.64742428e+00,3.88191395e+00
-0.020000,-0.040000,0.010000,8.09178364e-01,-9.99212199e-01,-5.22019237e+00,1.45896971e+01,1.55276558e+01
-0.020000,-0.040000,0.020000,6.86767011e-01,-1.36681399e+00,-4.65965966e+00,1.03114324e+01,1.13976422e+01
-0.020000,-0.040000,0.030000,5.97051348e-01,-1.35414599e+00,-3.63420973e+00,7.82936211e+00,8.73728234e+00
-0.020000,-0.040000,0.040000,5.27349605e-01,-1.18726257e+00,-2.80452918e+00,6.21316441e+00,6.91942109e+00
-0.020000,-0.040000,0.050000,4.71227276e-01,-9.88858065e-01,-2.17891667e+00,5.07131683e+00,5.60747470e+00
-0.020000,-0.040000,0.060000,4.24963155e-01,-8.06598215e-01,-1.70936071e+00,4.22014070e+00,4.62407853e+00
-0.020000,-0.040000,0.070000,3.86184401e-01,-6.53665224e-01,-1.35452906e+00,3.56224953e+00,3.86673621e+00
-0.020000,-0.040000,0.080000,3.53265228e-01,-5.30086558e-01,-1.08401181e+00,3.04090040e+00,3.27156669e+00
-0.020000,-0.040000,0.090000,3.25031854e-01,-4.31749812e-01,-8.75896602e-01,2.62028641e+00,2.79633754e+00
-0.020000,-0.040000,0.100000,3.00604839e-01,-3.53853033e-01,-7.14341921e-01,2.27629789e+00,2.41185166e+00
-0.020000,-0.030000,-0.100000,7.67479860e-02,-9.28042804e-02,-1.39812189e-01,-6.01089158e-01,6.24073921e-01
-0.020000,-0.030000,-0.090000,8.32176865e-02,-1.13712341e-01,-1.71717088e-01,-6.96057109e-01,7.25887562e-01
-0.020000,-0.030000,-0.080000,9.07422582e-02,-1.40206126e-01,-2.12551083e-01,-8.13026628e-01,8.51967147e-01
-0.020000,-0.030000,-0.070000,9.95741912e-02,-1.73582045e-01,-2.64873030e-01,-9.58884160e-01,1.00982537e+00
-0.020000,-0.030000,-0.060000,1.10048601e-01,-2.14876744e-01,-3.31573696e-01,-1.14349435e+00,1.20983159e+00
-0.020000,-0.030000,-0.050000,1.22621233e-01,-2.63811285e-01,-4.15102102e-01,-1.38150250e+00,1.46644308e+00
-0.020000,-0.030000,-0.040000,1.37929721e-01,-3.16110147e-01,-5.14824183e-01,-1.69520274e+00,1.79963382e+00
-0.020000,-0.030000,-0.030000,1.56885759e-01,-3.57446653e-01,-6.18556121e-01,-2.11729693e+00,2.23457515e+00
-0.020000,-0.030000,-0.020000,1.80756928e-01,-3.53196158e-01,-6.76563800e-01,-2.68207274e+00,2.78854806e+00
-0.020000,-0.030000,-0.010000,2.10895161e-01,-2.47437031e-01,-5.43980253e-01,-3.34610821e+00,3.39905572e+00
-0.020000,-0.030000,0.010000,8.43580642e-01,-9.89748125e-01,-2.17592101e+00,1.33844328e+01,1.35962229e+01
-0.020000,-0.030000,0.020000,7.23027712e-01,-1.41278463e+00,-2.70625520e+00,1.07282909e+01,1.11541922e+01
-0.020000,-0.030000,0.030000,6.27543037e-01,-1.42978661e+00,-2.47422448e+00,8.46918773e+00,8.93830058e+00
-0.020000,-0.030000,0.040000,5.51718884e-01,-1.26444059e+00,-2.05929673e+00,6.78081096e+00,7.19853528e+00
-0.020000,-0.030000,0.050000,4.90484931e-01,-1.05524514e+00,-1.66040841e+00,5.52601000e+00,5.86577232e+00
-0.020000,-0.030000,0.060000,4.40194405e-01,-8.59506976e-01,-1.32629479e+00,4.57397742e+00,4.83932635e+00
-0.020000,-0.030000,0.070000,3.98296765e-01,-6.94328179e-01,-1.05949212e+00,3.83553664e+00,4.03930148e+00
-0.020000,-0.030000,0.080000,3.62969033e-01,-5.60824505e-01,-8.50204334e-01,3.25210651e+00,3.40786859e+00
-0.020000,-0.030000,0.090000,3.32870746e-01,-4.54849362e-01,-6.86868351e-01,2.78422843e+00,2.90355025e+00
-0.020000,-0.030000,0.100000,3.06991944e-01,-3.71217121e-01,-5.59248758e-01,2.40435663e+00,2.49629568e+00
-0.020000,-0.020000,-0.100000,7.79307601e-02,-9.60386159e-02,-9.60386159e-02,-6.24981624e-01,6.39569279e-01
-0.020000,-0.020000,-0.090000,8.46707659e-02,-1.18005070e-01,-1.18005070e-01,-7.26501280e-01,7.45422366e-01
-0.020000,-0.020000,-0.080000,9.25399546e-02,-1.45887458e-01,-1.45887458e-01,-8.51830058e-01,8.76459212e-01
-0.020000,-0.020000,-0.070000,1.01809991e-01,-1.81021289e-01,-1.81021289e-01,-1.00802525e+00,1.04002516e+00
-0.020000,-0.020000,-0.060000,1.12834495e-01,-2.24389018e-01,-2.24389018e-01,-1.20453421e+00,1.24563378e+00
-0.020000,-0.020000,-0.050000,1.26076316e-01,-2.75422962e-01,-2.75422962e-01,-1.45384623e+00,1.50511943e+00
-0.020000,-0.020000,-0.040000,1.42138883e-01,-3.29095951e-01,-3.29095951e-01,-1.77140508e+00,1.83152511e+00
-0.020000,-0.020000,-0.030000,1.61780713e-01,-3.69721023e-01,-3.69721023e-01,-2.17128566e+00,2.23335369e+00
-0.020000,-0.020000,-0.020000,1.85821214e-01,-3.61449068e-01,-3.61449068e-01,-2.64563378e+00,2.69456285e+00
-0.020000,-0.020000,-0.010000,2.14666287e-01,-2.50064475e-01,-2.50064475e-01,-3.10644675e+00,3.12651178e+00
-0.020000,-0.020000,0.010000,8.58665147e-01,-1.00025790e+00,-1.00025790e+00,1.24257870e+01,1.25060471e+01
-0.020000,-0.020000,0.020000,7.43284857e-01,-1.44579627e+00,-1.44579627e+00,1.05825351e+01,1.07782514e+01
-0.020000,-0.020000,0.030000,6.47122850e-01,-1.47888409e+00,-1.47888409e+00,8.68514264e+00,8.93341475e+00
-0.020000,-0.020000,0.040000,5.68555533e-01,-1.31638380e+00,-1.31638380e+00,7.08562030e+00,7.32610044e+00
-0.020000,-0.020000,0.050000,5.04305266e-01,-1.10169185e+00,-1.10169185e+00,5.81538493e+00,6.02047770e+00
-0.020000,-0.020000,0.060000,4.51337981e-01,-8.97556073e-01,-8.97556073e-01,4.81813683e+00,4.98253513e+00
-0.020000,-0.020000,0.070000,4.07239964e-01,-7.24085156e-01,-7.24085156e-01,4.03210101e+00,4.16010062e+00
-0.020000,-0.020000,0.080000,3.70159818e-01,-5.83549834e-01,-5.83549834e-01,3.40732023e+00,3.50583685e+00
-0.020000,-0.020000,0.090000,3.38683064e-01,-4.72020279e-01,-4.72020279e-01,2.90600512e+00,2.98168946e+00
-0.020000,-0.020000,0.100000,3.11723040e-01,-3.84154463e-01,-3.84154464e-01,2.49992650e+00,2.55827711e+00
-0.020000,-0.010000,-0.100000,7.86574362e-02,-9.80314810e-02,-4.88708743e-02,-6.39704553e-01,6.49014984e-01
-0.020000,-0.010000,-0.090000,8.55636272e-02,-1.20643348e-01,-6.00427727e-02,-7.45166853e-01,7.57253981e-01
-0.020000,-0.010000,-0.080000,9.36430737e-02,-1.49361035e-01,-7.41285781e-02,-8.75370855e-01,8.91110486e-01
-0.020000,-0.010000,-0.070000,1.03176365e-01,-1.85527536e-01,-9.16453686e-02,-1.03723083e+00,1.05767061e+00
-0.020000,-0.010000,-0.060000,1.14521897e-01,-2.30062978e-01,-1.12730324e-01,-1.23940787e+00,1.26561012e+00
-0.020000,-0.010000,-0.050000,1.28132772e-01,-2.82186272e-01,-1.36362682e-01,-1.49206674e+00,1.52462685e+00
-0.020000,-0.010000,-0.040000,1.44565135e-01,-3.36411374e-01,-1.58783242e-01,-1.80512255e+00,1.84305512e+00
-0.020000,-0.010000,-0.030000,1.64450326e-01,-3.76388405e-01,-1.71038385e-01,-2.18198748e+00,2.22080880e+00
-0.020000,-0.010000,-0.020000,1.88354339e-01,-3.65938712e-01,-1.57535288e-01,-2.60166784e+00,2.63199621e+00
-0.020000,-0.010000,-0.010000,2.16363228e-01,-2.51845634e-01,-1.02287504e-01,-2.98189904e+00,2.99426299e+00
-0.020000,-0.010000,0.010000,8.65452913e-01,-1.00738254e+00,-4.09150014e-01,1.19275962e+01,1.19770519e+01
-0.020000,-0.010000,0.020000,7.53417355e-01,-1.46375485e+00,-6.30141153e-01,1.04066714e+01,1.05279849e+01
-0.020000,-0.010000,0.030000,6.57801305e-01,-1.50555362e+00,-6.84153540e-01,8.72794991e+00,8.88323519e+00
-0.020000,-0.010000,0.040000,5.78260541e-01,-1.34564550e+00,-6.35132967e-01,7.22049021e+00,7.37222046e+00
-0.020000,-0.010000,0.050000,5.12531089e-01,-1.12874509e+00,-5.45450728e-01,5.96826694e+00,6.09850738e+00
-0.020000,-0.010000,0.060000,4.58087587e-01,-9.20251911e-01,-4.50921296e-01,4.95763149e+00,5.06244048e+00
-0.020000,-0.010000,0.070000,4.12705461e-01,-7.42110143e-01,-3.66581474e-01,4.14892331e+00,4.23068246e+00
-0.020000,-0.010000,0.080000,3.74572295e-01,-5.97444139e-01,-2.96514312e-01,3.50148342e+00,3.56444195e+00
-0.020000,-0.010000,0.090000,3.42254509e-01,-4.82573394e-01,-2.40171091e-01,2.98066741e+00,3.02901592e+00
-0.020000,-0.010000,0.100000,3.14629745e-01,-3.92125924e-01,-1.95483497e-01,2.55881821e+00,2.59605993e+00
-0.020000,0.000000,-0.100000,7.89025000e-02,-9.87043004e-02,3.46944695e-11,-6.44673709e-01,6.52186116e-01
-0.020000,0.000000,-0.090000,8.58646985e-02,-1.21532631e-01,-0.00000000e+00,-7.51446599e-01,7.61210990e-01
-0.020000,0.000000,-0.080000,9.40146713e-02,-1.50528191e-01,-2.08166817e-11,-8.83239696e-01,8.95974942e-01
-0.020000,0.000000,-0.070000,1.03635452e-01,-1.87033367e-01,-4.85722573e-11,-1.04687217e+00,1.06344855e+00
-0.020000,0.000000,-0.060000,1.15085802e-01,-2.31942019e-01,3.46944695e-11,-1.25064770e+00,1.27197358e+00
-0.020000,0.000000,-0.050000,1.28813097e-01,-2.84395218e-01,-8.32667268e-11,-1.50380303e+00,1.53045881e+00
-0.020000,0.000000,-0.040000,1.45353758e-01,-3.38753920e-01,-1.38777878e-11,-1.81430796e+00,1.84566183e+00
-0.020000,0.000000,-0.030000,1.65293919e-01,-3.78471799e-01,4.16333634e-11,-2.18249594e+00,2.21506871e+00
-0.020000,0.000000,-0.020000,1.89124255e-01,-3.67311434e-01,8.32667268e-11,-2.58504911e+00,2.61101447e+00
-0.020000,0.000000,-0.010000,2.16858711e-01,-2.52390075e-01,-0.00000000e+00,-2.94385053e+00,2.95465001e+00
-0.020000,0.000000,0.010000,8.67434845e-01,-1.00956030e+00,-1.66533454e-10,1.17754021e+01,1.18186000e+01
-0.020000,0.000000,0.020000,7.56497021e-01,-1.46924574e+00,3.33066907e-10,1.03401964e+01,1.04440579e+01
-0.020000,0.000000,0.030000,6.61175677e-01,-1.51388720e+00,1.11022302e-10,8.72998374e+00,8.86027486e+00
-0.020000,0.000000,0.040000,5.81415030e-01,-1.35501568e+00,-5.55111512e-11,7.25723185e+00,7.38264733e+00
-0.020000,0.000000,0.050000,5.15252388e-01,-1.13758087e+00,-3.33066907e-10,6.01521211e+00,6.12183526e+00
-0.020000,0.000000,0.060000,4.60343208e-01,-9.27768075e-01,1.66533454e-10,5.00259081e+00,5.08789430e+00
-0.020000,0.000000,0.070000,4.14541808e-01,-7.48133467e-01,-1.38777878e-10,4.18748868e+00,4.25379420e+00
